code,error_reason
sz.300955,ma10 低于 ma20
sz.002537,ma10 低于 ma20
sh.600604,ma10 低于 ma20
sz.001215,close_price 低于 ma10
sz.000410,close_price 低于 ma10
sz.301370,ma10 低于 ma20
sh.600337,ma10 低于 ma20
sz.300566,ma10 低于 ma20
sz.301239,ma10 低于 ma20
sh.603569,close_price 低于 ma10
sh.605003,close_price 低于 ma10
sh.603112,close_price 低于 ma10
sz.300107,close_price 低于 ma10
sz.000925,close_price 低于 ma10
sz.002337,close_price 低于 ma10
sh.600529,close_price 低于 ma10
sz.002801,ma10 低于 ma20
sh.688408,ma10 低于 ma20
sh.688148,ma10 低于 ma20
sh.603378,close_price 低于 ma10
sh.605399,close_price 低于 ma10
sh.600179,close_price 低于 ma10
sh.600223,ma10 低于 ma20
sh.601878,close_price 低于 ma10
sz.002282,close_price 低于 ma10
sh.688321,ma10 低于 ma20
sh.600707,close_price 低于 ma10
sz.300373,close_price 低于 ma10
sh.600476,close_price 低于 ma10
sh.688606,ma10 低于 ma20
sh.603087,close_price 低于 ma10
sh.600639,ma10 低于 ma20
sh.603280,ma10 低于 ma20
sz.000402,ma10 低于 ma20
sz.300021,close_price 低于 ma10
sh.600491,close_price 低于 ma10
sh.603023,close_price 低于 ma10
sz.002027,ma10 低于 ma20
sh.688225,close_price 低于 ma10
sz.000045,ma10 低于 ma20
sz.002721,close_price 低于 ma10
sz.002961,close_price 低于 ma10
sh.600300,ma10 低于 ma20
sh.603106,close_price 低于 ma10
sh.601901,ma10 低于 ma20
sz.300796,close_price 低于 ma10
sz.000650,ma10 低于 ma20
sz.300074,ma10 低于 ma20
sz.002863,close_price 低于 ma10
sh.605218,ma10 低于 ma20
sh.600029,close_price 低于 ma10
sz.300899,close_price 低于 ma10
sz.000985,close_price 低于 ma10
sz.001914,close_price 低于 ma10
sz.002168,ma10 低于 ma20
sh.600785,close_price 低于 ma10
sz.300685,ma10 低于 ma20
sh.600208,close_price 低于 ma10
sh.601999,ma10 低于 ma20
sz.002123,close_price 低于 ma10
sh.600455,ma10 低于 ma20
sh.601236,ma10 低于 ma20
sz.002446,close_price 低于 ma10
sh.600117,close_price 低于 ma10
sh.600662,close_price 低于 ma10
sh.601933,close_price 低于 ma10
sz.300508,close_price 低于 ma10
sz.300673,close_price 低于 ma10
sz.300041,close_price 低于 ma10
sz.002554,close_price 低于 ma10
sh.600653,ma10 低于 ma20
sh.600845,close_price 低于 ma10
sh.600715,ma10 低于 ma20
sh.688297,close_price 低于 ma10
sz.001318,close_price 低于 ma10
sh.603823,close_price 低于 ma10
sz.002301,ma10 低于 ma20
sh.688087,close_price 低于 ma10
sz.002510,close_price 低于 ma10
sz.002749,close_price 低于 ma10
sz.000586,close_price 低于 ma10
sz.000558,ma10 低于 ma20
sz.000796,ma10 低于 ma20
sz.300211,ma10 低于 ma20
sh.603600,ma10 低于 ma20
sh.603990,ma10 低于 ma20
sz.002069,ma10 低于 ma20
sz.002543,ma10 低于 ma20
sz.300756,close_price 低于 ma10
sz.300176,close_price 低于 ma10
sz.002802,ma10 低于 ma20
sz.301136,close_price 低于 ma10
sz.002955,ma10 低于 ma20
sz.000548,ma10 低于 ma20
sh.603222,ma10 低于 ma20
sz.000655,close_price 低于 ma10
sz.002485,close_price 低于 ma10
sz.300212,close_price 低于 ma10
sz.300183,ma10 低于 ma20
sh.601456,close_price 低于 ma10
sh.603885,close_price 低于 ma10
sh.688177,ma10 低于 ma20
sh.603530,close_price 低于 ma10
sz.300079,ma10 低于 ma20
sz.002387,close_price 低于 ma10
sz.000590,ma10 低于 ma20
sz.000016,close_price 低于 ma10
sz.002086,ma10 低于 ma20
sz.002190,close_price 低于 ma10
sh.688789,close_price 低于 ma10
sz.002401,ma10 低于 ma20
sh.600166,close_price 低于 ma10
sh.603630,close_price 低于 ma10
sz.300005,close_price 低于 ma10
sz.300106,close_price 低于 ma10
sz.002763,ma10 低于 ma20
sh.600161,ma10 低于 ma20
sh.600162,ma10 低于 ma20
sh.600622,ma10 低于 ma20
sh.603515,ma10 低于 ma20
sh.603709,close_price 低于 ma10
sz.300324,ma10 低于 ma20
sh.688189,close_price 低于 ma10
sz.300463,ma10 低于 ma20
sh.688599,ma10 低于 ma20
sz.300867,ma10 低于 ma20
sh.603153,ma10 低于 ma20
sh.688076,close_price 低于 ma10
sh.600128,ma10 低于 ma20
sz.002421,close_price 低于 ma10
sz.300097,close_price 低于 ma10
sz.300147,ma10 低于 ma20
sz.000963,ma10 低于 ma20
sh.600115,close_price 低于 ma10
sh.600729,ma10 低于 ma20
sz.002038,close_price 低于 ma10
sz.300439,ma10 低于 ma20
sz.300270,ma10 低于 ma20
sz.300150,ma10 低于 ma20
sz.300661,ma10 低于 ma20
sh.688579,close_price 低于 ma10
sh.605588,ma10 低于 ma20
sh.688317,ma10 低于 ma20
sz.002818,ma10 低于 ma20
sz.002390,ma10 低于 ma20
sz.000639,ma10 低于 ma20
sh.688199,close_price 低于 ma10
sh.600843,close_price 低于 ma10
sh.603161,close_price 低于 ma10
sh.688276,ma10 低于 ma20
sh.600965,ma10 低于 ma20
sz.301207,ma10 低于 ma20
sh.688443,ma10 低于 ma20
sz.300527,close_price 低于 ma10
sh.688693,turnover_amount 低于阈值 20000000
sz.002690,ma10 低于 ma20
sz.001219,ma10 低于 ma20
sh.603998,ma10 低于 ma20
sz.002012,close_price 低于 ma10
sz.000882,close_price 低于 ma10
sh.600749,ma10 低于 ma20
sz.300950,close_price 低于 ma10
sz.002798,ma10 低于 ma20
sh.688186,close_price 低于 ma10
sz.002679,close_price 低于 ma10
sz.300743,ma10 低于 ma20
sz.002507,ma10 低于 ma20
sz.301539,ma10 低于 ma20
sh.688301,close_price 低于 ma10
sh.688066,close_price 低于 ma10
sh.600862,close_price 低于 ma10
sz.002888,close_price 低于 ma10
sz.000926,ma10 低于 ma20
sh.600325,close_price 低于 ma10
sh.688069,close_price 低于 ma10
sh.600560,close_price 低于 ma10
sh.603318,close_price 低于 ma10
sh.600167,close_price 低于 ma10
sz.000151,close_price 低于 ma10
sz.001368,ma10 低于 ma20
sz.002570,close_price 低于 ma10
sz.300923,close_price 低于 ma10
sz.301234,close_price 低于 ma10
sz.002404,ma10 低于 ma20
sz.300960,close_price 低于 ma10
sz.300030,ma10 低于 ma20
sh.688049,ma10 低于 ma20
sz.300411,close_price 低于 ma10
sh.601121,close_price 低于 ma10
sz.002330,ma10 低于 ma20
sz.002344,close_price 低于 ma10
sh.603816,ma10 低于 ma20
sh.688559,ma10 低于 ma20
sz.301135,ma10 低于 ma20
sh.600095,close_price 低于 ma10
sz.000031,close_price 低于 ma10
sh.688512,ma10 低于 ma20
sh.601619,close_price 低于 ma10
sh.601686,close_price 低于 ma10
sz.002242,ma10 低于 ma20
sz.000997,close_price 低于 ma10
sz.300603,ma10 低于 ma20
sh.688522,close_price 低于 ma10
sz.300883,ma10 低于 ma20
sh.688707,ma10 低于 ma20
sz.300359,ma10 低于 ma20
sh.688023,close_price 低于 ma10
sh.603320,close_price 低于 ma10
sz.300410,ma10 低于 ma20
sz.000059,close_price 低于 ma10
sz.301039,close_price 低于 ma10
sh.603208,ma10 低于 ma20
sh.605167,close_price 低于 ma10
sz.002084,ma10 低于 ma20
sh.603136,ma10 低于 ma20
sz.300529,ma10 低于 ma20
sz.002836,ma10 低于 ma20
sz.300213,close_price 低于 ma10
sh.600630,close_price 低于 ma10
sz.002362,close_price 低于 ma10
sh.600814,close_price 低于 ma10
sh.688336,ma10 低于 ma20
sh.688089,ma10 低于 ma20
sz.301030,ma10 低于 ma20
sz.300232,ma10 低于 ma20
sh.688081,close_price 低于 ma10
sh.600682,ma10 低于 ma20
sz.002761,ma10 低于 ma20
sh.600173,close_price 低于 ma10
sh.603387,ma10 低于 ma20
sz.002419,ma10 低于 ma20
sz.300053,close_price 低于 ma10
sz.002783,close_price 低于 ma10
sh.688567,ma10 低于 ma20
sz.001260,close_price 低于 ma10
sh.603566,ma10 低于 ma20
sz.000852,close_price 低于 ma10
sz.000656,close_price 低于 ma10
sz.301157,ma10 低于 ma20
sz.002425,close_price 低于 ma10
sh.603168,ma10 低于 ma20
sz.000712,close_price 低于 ma10
sz.002035,ma10 低于 ma20
sz.000910,ma10 低于 ma20
sh.603103,close_price 低于 ma10
sz.301026,close_price 低于 ma10
sh.600081,ma10 低于 ma20
sz.000632,close_price 低于 ma10
sh.603980,close_price 低于 ma10
sz.300725,ma10 低于 ma20
sz.000032,close_price 低于 ma10
sz.001313,ma10 低于 ma20
sh.603587,ma10 低于 ma20
sh.603105,close_price 低于 ma10
sh.600728,close_price 低于 ma10
sz.002571,close_price 低于 ma10
sz.301296,ma10 低于 ma20
sh.600663,close_price 低于 ma10
sh.603605,ma10 低于 ma20
sh.600880,close_price 低于 ma10
sh.603213,close_price 低于 ma10
sh.688153,ma10 低于 ma20
sz.001317,close_price 低于 ma10
sh.603567,close_price 低于 ma10
sz.300696,ma10 低于 ma20
sz.002708,ma10 低于 ma20
sz.301066,close_price 低于 ma10
sz.000419,ma10 低于 ma20
sz.002889,close_price 低于 ma10
sh.603108,close_price 低于 ma10
sz.000633,close_price 低于 ma10
sh.603933,ma10 低于 ma20
sz.000008,ma10 低于 ma20
sz.002927,close_price 低于 ma10
sz.300579,ma10 低于 ma20
sh.601010,close_price 低于 ma10
sz.002111,close_price 低于 ma10
sz.000931,ma10 低于 ma20
sz.000989,ma10 低于 ma20
sh.603825,ma10 低于 ma20
sh.688029,close_price 低于 ma10
sh.603195,close_price 低于 ma10
sz.000058,ma10 低于 ma20
sh.603517,ma10 低于 ma20
sh.600997,close_price 低于 ma10
sz.300531,ma10 低于 ma20
sz.300902,close_price 低于 ma10
sh.603128,close_price 低于 ma10
sz.301329,close_price 低于 ma10
sh.603558,ma10 低于 ma20
sz.300284,close_price 低于 ma10
sz.002343,close_price 低于 ma10
sz.300864,close_price 低于 ma10
sh.688338,close_price 低于 ma10
sz.300888,ma10 低于 ma20
sz.003032,ma10 低于 ma20
sz.300024,ma10 低于 ma20
sh.603159,ma10 低于 ma20
sz.002615,close_price 低于 ma10
sz.300875,close_price 低于 ma10
sz.300020,close_price 低于 ma10
sz.300391,turnover_amount 低于阈值 20000000
sz.002439,ma10 低于 ma20
sz.300702,close_price 低于 ma10
sh.600624,ma10 低于 ma20
sz.301231,close_price 低于 ma10
sz.301017,close_price 低于 ma10
sh.601021,close_price 低于 ma10
sz.300445,close_price 低于 ma10
sh.600130,close_price 低于 ma10
sz.002747,close_price 低于 ma10
sh.601799,close_price 低于 ma10
sh.603386,ma10 低于 ma20
sh.688206,ma10 低于 ma20
sh.688099,ma10 低于 ma20
sz.301229,close_price 低于 ma10
sh.688088,ma10 低于 ma20
sh.689009,close_price 低于 ma10
sh.688613,ma10 低于 ma20
sz.300168,close_price 低于 ma10
sz.000779,close_price 低于 ma10
sh.603015,close_price 低于 ma10
sz.002564,close_price 低于 ma10
sh.603989,close_price 低于 ma10
sh.601968,close_price 低于 ma10
sh.601368,close_price 低于 ma10
sz.300708,close_price 低于 ma10
sh.603327,close_price 低于 ma10
sh.688798,ma10 低于 ma20
sh.603848,ma10 低于 ma20
sz.300001,close_price 低于 ma10
sz.002319,close_price 低于 ma10
sh.603900,close_price 低于 ma10
sz.002323,ma10 低于 ma20
sh.603797,close_price 低于 ma10
sz.002701,close_price 低于 ma10
sh.605009,ma10 低于 ma20
sz.300422,close_price 低于 ma10
sh.600822,close_price 低于 ma10
sh.601133,ma10 低于 ma20
sh.600284,ma10 低于 ma20
sz.300242,ma10 低于 ma20
sz.300973,close_price 低于 ma10
sz.002292,close_price 低于 ma10
sz.002678,close_price 低于 ma10
sz.000788,close_price 低于 ma10
sz.300940,close_price 低于 ma10
sh.688266,ma10 低于 ma20
sz.300155,ma10 低于 ma20
sh.600868,ma10 低于 ma20
sh.688289,ma10 低于 ma20
sh.600004,ma10 低于 ma20
sz.301019,close_price 低于 ma10
sz.300616,ma10 低于 ma20
sz.300194,ma10 低于 ma20
sz.301152,ma10 低于 ma20
sh.603886,close_price 低于 ma10
sz.300957,close_price 低于 ma10
sz.002133,ma10 低于 ma20
sz.000798,ma10 低于 ma20
sz.000050,close_price 低于 ma10
sz.300236,ma10 低于 ma20
sh.601113,ma10 低于 ma20
sh.600265,ma10 低于 ma20
sz.301311,close_price 低于 ma10
sz.300086,close_price 低于 ma10
sh.688513,ma10 低于 ma20
sz.002023,close_price 低于 ma10
sz.300109,ma10 低于 ma20
sh.603266,close_price 低于 ma10
sz.002609,close_price 低于 ma10
sz.300182,close_price 低于 ma10
sz.300962,close_price 低于 ma10
sz.300801,ma10 低于 ma20
sz.300782,close_price 低于 ma10
sz.300949,ma10 低于 ma20
sz.300163,close_price 低于 ma10
sz.002793,ma10 低于 ma20
sh.603777,ma10 低于 ma20
sh.688489,ma10 低于 ma20
sh.603536,ma10 低于 ma20
sz.301024,close_price 低于 ma10
sz.300979,ma10 低于 ma20
sh.600032,close_price 低于 ma10
sz.000739,ma10 低于 ma20
sh.603176,ma10 低于 ma20
sz.301046,close_price 低于 ma10
sz.002962,ma10 低于 ma20
sz.000517,ma10 低于 ma20
sh.688719,close_price 低于 ma10
sz.002373,close_price 低于 ma10
sz.002780,ma10 低于 ma20
sh.601238,ma10 低于 ma20
sz.002557,close_price 低于 ma10
sz.002950,ma10 低于 ma20
sz.000919,ma10 低于 ma20
sz.000638,close_price 低于 ma10
sh.600100,close_price 低于 ma10
sz.301082,close_price 低于 ma10
sz.000889,close_price 低于 ma10
sz.002251,close_price 低于 ma10
sh.600774,close_price 低于 ma10
sz.300051,ma10 低于 ma20
sz.002309,close_price 低于 ma10
sz.301206,ma10 低于 ma20
sz.000758,close_price 低于 ma10
sh.603648,ma10 低于 ma20
sz.002860,ma10 低于 ma20
sh.600697,close_price 低于 ma10
sh.603101,close_price 低于 ma10
sh.688022,close_price 低于 ma10
sh.601011,close_price 低于 ma10
sh.605116,ma10 低于 ma20
sz.300898,close_price 低于 ma10
sh.600149,close_price 低于 ma10
sz.300760,close_price 低于 ma10
sz.002893,close_price 低于 ma10
sz.301325,close_price 低于 ma10
sz.002972,ma10 低于 ma20
sz.300773,close_price 低于 ma10
sz.300722,close_price 低于 ma10
sh.601678,close_price 低于 ma10
sh.600278,close_price 低于 ma10
sh.601015,close_price 低于 ma10
sh.688083,close_price 低于 ma10
sz.300146,ma10 低于 ma20
sz.300635,close_price 低于 ma10
sz.300327,ma10 低于 ma20
sz.300423,close_price 低于 ma10
sz.300239,ma10 低于 ma20
sh.600467,ma10 低于 ma20
sz.000417,ma10 低于 ma20
sh.688135,close_price 低于 ma10
sz.001209,close_price 低于 ma10
sz.002095,close_price 低于 ma10
sz.002877,close_price 低于 ma10
sz.301010,ma10 低于 ma20
sz.000566,close_price 低于 ma10
sh.600848,close_price 低于 ma10
sz.002589,ma10 低于 ma20
sh.601111,close_price 低于 ma10
sz.002928,close_price 低于 ma10
sz.000710,close_price 低于 ma10
sz.000089,ma10 低于 ma20
sz.300847,close_price 低于 ma10
sz.002339,close_price 低于 ma10
sz.300915,close_price 低于 ma10
sz.002431,ma10 低于 ma20
sh.600771,ma10 低于 ma20
sh.600807,ma10 低于 ma20
sz.300935,close_price 低于 ma10
sh.603324,ma10 低于 ma20
sz.002591,ma10 低于 ma20
sz.300370,close_price 低于 ma10
sh.603177,close_price 低于 ma10
sz.300103,close_price 低于 ma10
sz.002976,close_price 低于 ma10
sz.000523,ma10 低于 ma20
sz.002731,close_price 低于 ma10
sz.002981,close_price 低于 ma10
sz.300029,close_price 低于 ma10
sz.002912,close_price 低于 ma10
sz.002398,close_price 低于 ma10
sz.300075,ma10 低于 ma20
sz.301098,ma10 低于 ma20
sz.002313,close_price 低于 ma10
sz.300894,ma10 低于 ma20
sz.003042,close_price 低于 ma10
sh.688602,ma10 低于 ma20
sh.600381,close_price 低于 ma10
sh.601696,close_price 低于 ma10
sz.002093,close_price 低于 ma10
sh.603690,ma10 低于 ma20
sz.300675,ma10 低于 ma20
sh.603329,close_price 低于 ma10
sz.003016,ma10 低于 ma20
sz.001202,close_price 低于 ma10
sz.002739,close_price 低于 ma10
sz.301036,ma10 低于 ma20
sz.300628,close_price 低于 ma10
sh.688130,ma10 低于 ma20
sh.603836,close_price 低于 ma10
sh.603155,close_price 低于 ma10
sh.600053,close_price 低于 ma10
sh.605338,close_price 低于 ma10
sh.603999,ma10 低于 ma20
sz.002719,ma10 低于 ma20
sz.002732,ma10 低于 ma20
sh.605199,close_price 低于 ma10
sh.688269,close_price 低于 ma10
sh.603790,close_price 低于 ma10
sh.603559,turnover_amount 低于阈值 20000000
sh.603189,close_price 低于 ma10
sz.002542,close_price 低于 ma10
sh.600743,ma10 低于 ma20
sh.600712,ma10 低于 ma20
sh.688466,ma10 低于 ma20
sz.002643,close_price 低于 ma10
sz.000676,close_price 低于 ma10
sz.001376,close_price 低于 ma10
sz.002494,ma10 低于 ma20
sh.600713,ma10 低于 ma20
sz.300518,ma10 低于 ma20
sz.300823,close_price 低于 ma10
sz.002991,close_price 低于 ma10
sz.002227,close_price 低于 ma10
sh.603102,ma10 低于 ma20
sh.600885,close_price 低于 ma10
sh.603048,close_price 低于 ma10
sz.002660,close_price 低于 ma10
sz.300869,ma10 低于 ma20
sh.688363,ma10 低于 ma20
sz.002036,close_price 低于 ma10
sz.300824,ma10 低于 ma20
sz.300317,close_price 低于 ma10
sh.688033,close_price 低于 ma10
sz.000020,ma10 低于 ma20
sh.600657,ma10 低于 ma20
sz.002607,ma10 低于 ma20
sz.002813,close_price 低于 ma10
sz.301177,close_price 低于 ma10
sz.300577,close_price 低于 ma10
sz.002883,ma10 低于 ma20
sh.601500,ma10 低于 ma20
sz.300340,ma10 低于 ma20
sh.688505,ma10 低于 ma20
sz.301001,ma10 低于 ma20
sz.000862,close_price 低于 ma10
sz.002489,ma10 低于 ma20
sh.600340,ma10 低于 ma20
sz.300254,close_price 低于 ma10
sh.600425,close_price 低于 ma10
sz.300144,ma10 低于 ma20
sz.002563,ma10 低于 ma20
sz.300670,close_price 低于 ma10
sh.600754,ma10 低于 ma20
sh.688001,ma10 低于 ma20
sh.688100,close_price 低于 ma10
sz.301048,close_price 低于 ma10
sh.603212,close_price 低于 ma10
sh.603160,ma10 低于 ma20
sz.000797,close_price 低于 ma10
sh.600258,ma10 低于 ma20
sz.300281,close_price 低于 ma10
sz.301118,close_price 低于 ma10
sz.003039,close_price 低于 ma10
sz.000881,close_price 低于 ma10
sh.605268,close_price 低于 ma10
sh.603093,close_price 低于 ma10
sh.688653,ma10 低于 ma20
sh.603596,close_price 低于 ma10
sh.603085,close_price 低于 ma10
sh.603866,ma10 低于 ma20
sh.600792,close_price 低于 ma10
sz.002211,close_price 低于 ma10
sh.600881,ma10 低于 ma20
sz.301258,ma10 低于 ma20
sh.603032,ma10 低于 ma20
sz.002552,close_price 低于 ma10
sh.603096,ma10 低于 ma20
sh.688589,ma10 低于 ma20
sh.600335,close_price 低于 ma10
sz.003030,close_price 低于 ma10
sz.002397,close_price 低于 ma10
sh.603333,close_price 低于 ma10
sz.002055,close_price 低于 ma10
sz.002316,ma10 低于 ma20
sz.300947,close_price 低于 ma10
sz.002103,ma10 低于 ma20
sh.688015,close_price 低于 ma10
sz.002983,ma10 低于 ma20
sh.600250,ma10 低于 ma20
sz.300958,ma10 低于 ma20
sz.301121,close_price 低于 ma10
sz.000055,ma10 低于 ma20
sz.300933,close_price 低于 ma10
sh.603877,close_price 低于 ma10
sh.600620,ma10 低于 ma20
sh.600586,close_price 低于 ma10
sz.002291,ma10 低于 ma20
sz.300719,close_price 低于 ma10
sz.002114,close_price 低于 ma10
sz.300792,close_price 低于 ma10
sh.600052,close_price 低于 ma10
sz.000068,ma10 低于 ma20
sz.300956,ma10 低于 ma20
sh.601279,ma10 低于 ma20
sh.688126,close_price 低于 ma10
sz.002640,ma10 低于 ma20
sz.001269,close_price 低于 ma10
sz.000025,close_price 低于 ma10
sz.300177,ma10 低于 ma20
sz.000701,close_price 低于 ma10
sz.300995,close_price 低于 ma10
sz.300978,ma10 低于 ma20
sz.300715,close_price 低于 ma10
sz.002307,close_price 低于 ma10
sz.002717,close_price 低于 ma10
sh.688050,close_price 低于 ma10
sz.002938,ma10 低于 ma20
sz.301089,ma10 低于 ma20
sz.300238,ma10 低于 ma20
sz.301129,close_price 低于 ma10
sz.300726,close_price 低于 ma10
sh.600758,close_price 低于 ma10
sz.301025,close_price 低于 ma10
sz.300812,close_price 低于 ma10
sz.300197,ma10 低于 ma20
sh.603170,ma10 低于 ma20
sh.600675,ma10 低于 ma20
sh.600088,close_price 低于 ma10
sz.002302,close_price 低于 ma10
sz.002898,ma10 低于 ma20
sh.603721,close_price 低于 ma10
sh.603882,close_price 低于 ma10
sz.002910,close_price 低于 ma10
sz.300256,ma10 低于 ma20
sh.603839,ma10 低于 ma20
sz.300081,close_price 低于 ma10
sz.002405,ma10 低于 ma20
sz.301108,ma10 低于 ma20
sh.603602,close_price 低于 ma10
sz.000785,ma10 低于 ma20
sh.601068,close_price 低于 ma10
sh.603188,close_price 低于 ma10
sz.002205,close_price 低于 ma10
sz.300067,close_price 低于 ma10
sz.003026,ma10 低于 ma20
sz.300292,ma10 低于 ma20
sh.600355,close_price 低于 ma10
